"name","id.viaf","id.wiki","id.oape"
"الطبيب شادويق","NA","NA","744"
"شاميسو","NA","NA","2930"
"جبرائيل شاهين","NA","NA","745"
"فؤاد شباب","NA","NA","746"
"هرولد شبستون","NA","NA","2659"
"نسيب شبكة","NA","NA","747"
"سليم شحادة","NA","NA","748"
"شحادة شحادة","NA","NA","110"
"انطوان شحيبر","NA","NA","749"
"اندراوس شخاشيري","91146682","NA","2820"
"عبد الحليم شرر","NA","NA","750"
"حكمت شريف","77720028","NA","751"
"صالح شريف","NA","NA","752"
"كمال شريف","NA","NA","753"
"احمد شعيب","NA","NA","754"
"احمد شفيق","NA","NA","755"
"سعيد شقير","NA","NA","2052"
"شاكر شقير","NA","NA","756"
"فارس شقير","NA","NA","757"
"عبد اللطيف شكر","NA","NA","4308"
"صالح شكري","NA","NA","758"
"محمود شكري","NA","NA","759"
"وليم شكسبير","96994048","Q692","760"
"سامي شمس الدين","NA","NA","761"
"سليم شمعة","NA","NA","762"
"شميل","NA","NA","3303"
"شبلي شميل","3813100","Q12218372","763"
"خليل شهاب","NA","NA","764"
"فؤاد شهاب","22939894","Q449407","765"
"عبد الرحمن شهبندر","65658340","Q4664585","766"
"نجيب شوشاني","123147905332979092816","NA","767"
"احمد شوقي","7540373","Q401491","768"
"جبر شومط","NA","NA","769"
"يوسف شيت","NA","NA","770"
"لويس شيخو","77068906","Q1871590","771"
"شيلر","NA","NA","2932"
"جول شيمون","NA","NA","772"
"ي ص","NA","NA","2974"
"لويس صابونجي","15080790","NA","2821"
"سليم صادر","NA","NA","773"
"احمد صادق","NA","NA","774"
"خليل صادق","NA","NA","775"
"احمد صادى","NA","NA","776"
"اسماعيل صبري","45752632","NA","777"
"اسمعيل صبري","NA","NA","778"
"محمد توفيق صدقي","56492532","NA","2822"
"فضل الله صروف","NA","NA","779"
"يعقوب صروف","62958224","Q11002856","780"
"الاديب ركاردو حبيب صلبان","NA","NA","3228"
"يوسف صليبا","NA","NA","781"
"نوري صوفي","NA","NA","782"
"ج ض","NA","NA","783"
"جبر ضومط","65382270","NA","2823"
"محمد ضيا","NA","NA","784"
"راغب طباخ","NA","NA","785"
"محمد راغب طباخ","63117968","NA","786"
"احمد حسن طبارة","305214837","NA","787"
"مصباح طبارة","NA","NA","789"
"اسحاق طبلر","NA","NA","790"
"اسكندر طراد","NA","NA","791"
"الياس طراد","NA","NA","792"
"نجيب طراد","NA","NA","793"
"نجيب ابراهبم طراد","NA","NA","4186"
"نجيب نسيم طراد","120147905265279092498","NA","2606"
"بولس طعمة","NA","NA","1408"
"جوليا طعمة","70069360","Q28716050","1551"
"فارس طنوس","NA","NA","2824"
"يوسف طنوس","NA","NA","794"
"عبدالله طوقان","NA","NA","795"
"اسحق طيلر","NA","NA","796"
"سليمان ظاهر","50793892","Q12216715","797"
"امين ظاهر خير الله","NA","NA","2890"
"محمد ظاهر خير الله","NA","NA","2957"
"احمد ع م","NA","NA","798"
"علاء الدين عابدين","NA","NA","799"
"محمود عابدين","NA","NA","800"
"محمد عارفي","NA","NA","801"
"حسن عاصم","NA","NA","802"
"عبد الفتاح عبادة","137144782701217235169","NA","2825"
"احمد عباس","NA","NA","803"
"فتح الله عبد الباسط","NA","NA","804"
"محمد عبد الجبار","NA","NA","805"
"احمد عبد الرحيم","NA","NA","806"
"امين عبد الله","NA","NA","807"
"فريد عبد الله","NA","NA","3305"
"حسني عبد الهادي","NA","NA","96"
"ح. حسن ح. حسني ع عبد الوهاب","NA","NA","1585"
"طانيوس عبده","562149106368268492514","NA","808"
"محمد عبده","27297150","Q311826","809"
"محمد ا عبده","NA","NA","2960"
"ملحم عبده","NA","NA","810"
"نجيب طنوس عبده","NA","NA","3308"
"محمد عبدو","NA","NA","811"
"عبد القادر عثمان","NA","NA","812"
"اسكندر عجمي","NA","NA","1247"
"فؤاد زكي عجمي","NA","NA","2117"
"ماري عجمي","219321857","Q16003875","2844"
"جورج عربيلي","NA","NA","813"
"نجيب عرداتي","NA","NA","814"
"امين عز الدين","NA","NA","815"
"حلمي عزيز","NA","NA","816"
"محسن عسيران","NA","NA","817"
"الياس عطا الله","167736381","NA","2841"
"هاشم عطار","NA","NA","818"
"جرجي عطية","70270383","NA","1511"
"رشيد عطية","NA","NA","819"
"اسعد عفيش","NA","NA","1113"
"سعيد فاضل عقل","117147905211779091522","NA","1803"
"فاطمة علية","68970121","Q1136761","820"
"ابو حفى عمر","NA","NA","822"
"احمد عمر","NA","NA","821"
"محمد صادق عنبر","337149106226468491192","NA","823"
"حنا عنجوري","NA","NA","824"
"سليم عنحوري","46611500","Q16119779","825"
"حسين عودة","NA","NA","826"
"حافظ عوض","NA","NA","827"
"رزوق عيسى","97152636060620050511","NA","1725"
"رشيد غازي","NA","NA","828"
"عثمان غالب","NA","NA","3304"
"سليمان غزالة","305214718","NA","829"
"ادوار غلازر","NA","NA","2892"
"يوسف غنيمة","8440744","Q6899473","2826"
"بول غوتليه","NA","NA","2909"
"ريشارد غوتهل","NA","NA","3246"
"غوركي","96998392","Q12706","830"
"اغناس غولدسهير","46790675","Q374674","831"
"صالح ـــويل","NA","NA","832"
"فؤاد عبد المجيد","NA","NA","2116"
"مصطفى فائق","NA","NA","833"
"امين فاخوري","NA","NA","834"
"انطون فارس","NA","NA","835"
"سليم فارس","NA","NA","836"
"فليكس فارس","57546984","NA","2827"
"فيليكس فارس","NA","NA","4197"
"فانديك","NA","NA","3290"
"عبد الباسط فتح الله","59891317","NA","837"
"داود فتو","NA","NA","4092"
"محمد فخري","NA","NA","838"
"جرمانوس فرحات","NA","NA","839"
"حبيب فرزوزى","NA","NA","840"
"نجيب فركوح","NA","NA","841"
"فرنكلن","NA","NA","3229"
"محمد فريد","NA","NA","842"
"جيوم فريرو","NA","NA","843"
"محمد فصيح","NA","NA","844"
"عبد الله فكري","90073709","NA","845"
"كاميل فلاماريون","NA","NA","846"
"كاميل فلماريون","NA","NA","847"
"فلوبر","NA","NA","2951"
"فلوري","NA","NA","2897"
"فلوري","NA","NA","848"
"موريس فلوري","59145461","NA","849"
"فليندرس بتري","NA","NA","3248"
"اسكندر فواز","NA","NA","1248"
"جبران فوتيه","NA","NA","850"
"جون فورمان","NA","NA","2913"
"فولتر","36925746","Q9068","851"
"الياس فياض","NA","NA","852"
"فارس فياض","NA","NA","853"
"نقولا فياض","305214889","Q12248868","2828"
"فيختي","29533830","Q102585","854"
"محمود فيضي","NA","NA","855"
"قسطنطين فيليبدس","NA","NA","856"
"جان فينو","27107242","Q10306541","3568"
"ج ق","NA","NA","857"
"احمد قباني","NA","NA","858"
"عبد القادر قباني","88341780","NA","487"
"محمد رضا قباني","NA","NA","860"
"سليم قبعين","NA","NA","861"
"رشيد قبلان","NA","NA","862"
"حسن قتلان","NA","NA","863"
"حصن قتلان","NA","NA","864"
"داود قربان","NA","NA","3243"
"عبد الرحمن قريطم","NA","NA","865"
"اسكندر قزمان","NA","NA","1249"
"سليم قصاب","NA","NA","866"
"عبد الرحيم قليلات","NA","NA","2945"
"صلاح قنباز","NA","NA","867"
"محمد قنديل","NA","NA","868"
"توفيق قويدر","NA","NA","869"
"انطوان كاباتون","73956120","Q2853754","870"
"كارلايل","39390702","Q151403","871"
"مصطفى كامل","NA","NA","872"
"كانت","82088490","Q9312","873"
"هدى اسكندر كبورك","NA","NA","2655"
"حبيب جرجي كحالة","26023001","NA","874"
"فؤاد كرامي","NA","NA","875"
"جورج كراوشي","NA","NA","876"
"احمد كرد علي","NA","NA","877"
"كرد علي","32272677","Q3123742","878"
"مخائيل كرم","NA","NA","4198"
"سعد كرمي","NA","NA","879"
"كرومر","NA","NA","4287"
"كريمر","30328781","Q88082","880"
"سليم كساب","NA","NA","881"
"محمود كشاف","NA","NA","882"
"اوجيل كلافل","NA","NA","883"
"كللر","NA","NA","3306"
"احمد كمال","NA","NA","884"
"يوسف كمال","NA","NA","3256"
"اميل كنج","NA","NA","885"
"يوسف كنحان","NA","NA","886"
"كوتهيل","24776662","Q372586","887"
"موريس كولنجت","NA","NA","2829"
"كومبايري","NA","NA","2903"
"اجوست كونت","NA","NA","888"
"سليم كوهين","NA","NA","889"
"كيتي","24602065","Q5879","2871"
"سعيد كيلاني","NA","NA","890"
"عبد القادر كيوان","NA","NA","891"
"حسن لازافلي","NA","NA","892"
"حسن لازغلي","NA","NA","893"
"ارنست لافيس","NA","NA","894"
"هنري لامس","54215409","Q1567527","2830"
"جان لاهور","NA","NA","2911"
"نعوم لبكي","NA","NA","895"
"هربرت لرناك","NA","NA","2656"
"بول لروابوليو","59125049","Q3371692","896"
"عمر لطفي","NA","NA","897"
"يوسف لطفي","NA","NA","898"
"عبد القادر لمويد","NA","NA","2054"
"كوغستاف لوبون","NA","NA","1548"
"لوتيروس","14773105","Q9554","899"
"ارنست لوكوفي","NA","NA","900"
"باولو لومبروزو","204498809","NA","901"
"ليز","NA","NA","3307"
"هنري ليشتنبرجه","NA","NA","2972"
"لين","NA","NA","2954"
"ماتينيون","NA","NA","902"
"احمد مادي","NA","NA","4199"
"سمعان مارج","NA","NA","903"
"نجيب مازورى","NA","NA","904"
"ماسبرو","NA","NA","905"
"دكورد مانش","NA","NA","906"
"متشنكوف","NA","NA","3230"
"سليم متلا","NA","NA","907"
"جورج متى","NA","NA","4310"
"داوود مجاعس","NA","NA","908"
"ابي الفضل مجد الدين","NA","NA","909"
"احمد محرم","60500457","Q11016588","910"
"مصباح محرم","NA","NA","911"
"طاهر محمد","NA","NA","912"
"عبد العزيز محمد","NA","NA","913"
"محمد محمد","NA","NA","914"
"عارف محملجي","NA","NA","915"
"عظم مختار","NA","NA","916"
"عبد الله مخلص","299037057","NA","917"
"احمد مدحت","NA","NA","918"
"سليم مدحت","NA","NA","919"
"عطا الله مراد","NA","NA","920"
"مرجليوت","NA","NA","3231"
"مرجليوث","NA","NA","921"
"ابراهيم خليل مردم","NA","NA","923"
"خليل مردم","76430365","Q668603","924"
"كارل مركس","49228757","Q9061","2869"
"مريم مزهر","NA","NA","925"
"عبد الرسول مستي","NA","NA","926"
"محمد مسعود","NA","NA","2958"
"ميخائيل مشاقة","101368077","Q6849630","927"
"ابراهيم مصطفى","NA","NA","928"
"سليمان مصوبع","NA","NA","929"
"ابراهيم مطر","NA","NA","930"
"خليل مطران","102460074","Q1059713","931"
"جميل معلوف","24473394","NA","932"
"لويس معلوف","22683375","Q12237709","933"
"مقريزي","NA","NA","2964"
"شاهين مكاريوس","38237868","Q12218221","934"
"نعوم مكرزل","44217468","Q12248715","935"
"تامر ملاط","NA","NA","1423"
"شبلي ملاط","60135237","Q12218375","936"
"حنا منحوري","NA","NA","937"
"جورج منسى","NA","NA","938"
"اسعد منصور","49102876","NA","939"
"قس اسعد منصور","NA","NA","3847"
"انطونيوس منصور","NA","NA","940"
"شفيق منصور","NA","NA","941"
"يوسف منو","NA","NA","942"
"مورغان","NA","NA","943"
"الوا موزيل","NA","NA","3472"
"حسن موسى","NA","NA","944"
"سلامة موسى","81983937","Q368209","2831"
"مرادى موسى","NA","NA","945"
"ماكس موللر","NA","NA","2956"
"خليل مولود","NA","NA","2916"
"موليير","2474502","Q687","946"
"مونتسكيو","NA","NA","2967"
"جبرائيل مونو","NA","NA","947"
"ميجون","NA","NA","3471"
"شاهين ميدكاريوس","NA","NA","948"
"ميرابو","92203246","Q218747","949"
"باربيه مينار","NA","NA","2906"
"عبد الرحمن ناجم","NA","NA","950"
"احمد ناجي الجمالي","NA","NA","951"
"حفني ناصف","NA","NA","952"
"حفني ناصف","NA","NA","953"
"نالينو","29650389","Q1075879","954"
"عمر نجا","305962156","NA","955"
"مصطفى نجا","305215027","NA","956"
"ابراهيم نجار","NA","NA","957"
"محمد يوسف نجم","22295803","Q39039461","2859"
"عارف نحاس","NA","NA","958"
"مريم نحاس","NA","NA","959"
"بشارة نحول","NA","NA","960"
"الكامل نديم","NA","NA","961"
"اديب نظمي","NA","NA","963"
"داوود نقاش","NA","NA","964"
"يوسف نقاش","NA","NA","965"
"ديمتري نقولا","313300453","NA","2832"
"ناصيف نقولاوس","NA","NA","966"
"فارس نمر","NA","Q12230077","2833"
"الفرد نوبل","241927177","Q23810","2861"
"ماكس نوردو","NA","NA","4235"
"كيلاني نورى","NA","NA","967"
"محمد نوري","NA","NA","969"
"مصطفى نوري","NA","NA","970"
"مريم نوفر","NA","NA","971"
"جرجس نوفل","NA","NA","972"
"هند نوفل","NA","NA","973"
"يعقوب نوفل","NA","NA","974"
"نوفيكوف","NA","NA","2904"
"لدكتور نوفيل","NA","NA","3882"
"نيكلسون","NA","NA","2970"
"ربتشارد نيوتن","58091812","Q52222247","975"
"هارون هارونسهون","NA","NA","4241"
"مريم هاري","NA","NA","976"
"هاميلتون","NA","NA","2898"
"هتشنصن","NA","NA","3293"
"مكس هرتس","NA","NA","2965"
"هارتمان","NA","Q71623","2445"
"جرجس همام","NA","NA","977"
"كليمان هوار","29641421","Q5815308","978"
"فيكتور هوغو","9847974","Q535","2952"
"خريستوف هوفلاند","54281342","Q32257","2917"
"جورج واشنطن","31432428","Q23","4267"
"محمد فريد وجدي","53094077","Q4165996","980"
"حنا ورتبات","NA","NA","4270"
"يوحنا ورتبات","51840827","Q12251992","981"
